NIS;VK;kieskring;aantal lijsten;nr lijst;lijstnaam;max_zetels;volgnr;Achternaam_stembiljet;voornaam_stembiljet
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;16;BALEMANS;Maria
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;17;VERELST;Eddy
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;18;SIX - HEYLEN;Elke
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;19;PENRIS;Jan
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;20;HUYSMANS;Isabelle
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;21;WILLEKENS;Geert
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;22;WINTERSHOVEN;Sandra
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;23;LAUREYS;Hilde
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;24;MERTENS;Michael
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;25;VAN DAM;Hilde
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;26;DEFRENNE;Hugo
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;27;CEUSTERMANS;Nancy
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;28;BROUWERS;Geert
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;29;ZOETE;Melissa
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;30;SWOLFS;Jean
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;31;VOET;Jasmine
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;32;DIRCKX;Guy
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;33;BOUDEWIJNS;Yolande
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;34;PUTTEMANS;Georges
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;35;VAN UFFELEN;Ann
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;36;WUYTS;Andrea
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;37;WALSCHAERTS;Wim
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;38;VERRIJKE;Nancy
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;39;VAN OSSELAER;Wim
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;40;CUYPERS;Dirk
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;41;WIEME;Dirk
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;42;VAN BROECKHOVEN;Steve
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;43;BENS;Dani
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;44;DELVAEN;Rita
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;45;VERVOORT;Stephie
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;46;WOLF;John
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;47;SIEDLECKI;Sonia
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;48;COLAES;Pieter
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;49;JOACIM;Mieke
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;50;CLAESSEN;Jan
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;51;MØLLER;Karin
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;52;ROTHMAYER;Marina
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;53;DE LOBEL;Hilde
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;54;VALKENIERS;Bruno
11002;CG;Antwerpen;13;5;VLAAMS BELANG;55;55;ANNEMANS;Gerolf
11002;CG;Antwerpen;13;6;Open Vld;55;1;DE BACKER;Philippe
11002;CG;Antwerpen;13;6;Open Vld;55;2;CALUWAERTS;Erica
11002;CG;Antwerpen;13;6;Open Vld;55;3;MARINOWER;Claude
11002;CG;Antwerpen;13;6;Open Vld;55;4;SCHILTZ;Willem-Frederik
11002;CG;Antwerpen;13;6;Open Vld;55;5;DOGAN;Pinar
11002;CG;Antwerpen;13;6;Open Vld;55;6;POLIS;Axel
11002;CG;Antwerpen;13;6;Open Vld;55;7;D'ARCHAMBEAU;Alexandra
11002;CG;Antwerpen;13;6;Open Vld;55;8;ENTA;Tracy
11002;CG;Antwerpen;13;6;Open Vld;55;9;BOUZIAN;Carim
11002;CG;Antwerpen;13;6;Open Vld;55;10;FISCHLER;Toby
11002;CG;Antwerpen;13;6;Open Vld;55;11;ZAMANI;Guita
11002;CG;Antwerpen;13;6;Open Vld;55;12;ALLOUL;Mo
11002;CG;Antwerpen;13;6;Open Vld;55;13;D'HAEYER;Carine
11002;CG;Antwerpen;13;6;Open Vld;55;14;EL GHANNOUTI;Rachid
11002;CG;Antwerpen;13;6;Open Vld;55;15;VAN TURNHOUT;David
11002;CG;Antwerpen;13;6;Open Vld;55;16;PANG;Emmy
11002;CG;Antwerpen;13;6;Open Vld;55;17;CHOKSI;Sonal
11002;CG;Antwerpen;13;6;Open Vld;55;18;ROBYN;Jan
11002;CG;Antwerpen;13;6;Open Vld;55;19;DE ROECK;Jacinta
11002;CG;Antwerpen;13;6;Open Vld;55;20;MARKOWITZ;Samuel
11002;CG;Antwerpen;13;6;Open Vld;55;21;KILOULI;Karima
11002;CG;Antwerpen;13;6;Open Vld;55;22;MAES;Hans
11002;CG;Antwerpen;13;6;Open Vld;55;23;LAMPO;Edith
11002;CG;Antwerpen;13;6;Open Vld;55;24;GYSELS;Kris
11002;CG;Antwerpen;13;6;Open Vld;55;25;VAN MECHELEN;Ellen
11002;CG;Antwerpen;13;6;Open Vld;55;26;DAEMS;Dirk
11002;CG;Antwerpen;13;6;Open Vld;55;27;PECHER;Antoinette
11002;CG;Antwerpen;13;6;Open Vld;55;28;DE MAERE;Mick
11002;CG;Antwerpen;13;6;Open Vld;55;29;NAUWELAERTS;Joëlle
11002;CG;Antwerpen;13;6;Open Vld;55;30;DE MOL;Bavo
11002;CG;Antwerpen;13;6;Open Vld;55;31;DOURCY-BELLE-ROSE;Brigitte
11002;CG;Antwerpen;13;6;Open Vld;55;32;VERMEIREN;Liesbet
11002;CG;Antwerpen;13;6;Open Vld;55;33;DE MAERE;Kenny
11002;CG;Antwerpen;13;6;Open Vld;55;34;VANSUMMEREN;Stella
11002;CG;Antwerpen;13;6;Open Vld;55;35;CHAIYAKUL;Pami
11002;CG;Antwerpen;13;6;Open Vld;55;36;NULENS;Diego
11002;CG;Antwerpen;13;6;Open Vld;55;37;STEINER;Sandy
11002;CG;Antwerpen;13;6;Open Vld;55;38;GAJEWSKA;Mira
11002;CG;Antwerpen;13;6;Open Vld;55;39;MERTENS;Alexander
11002;CG;Antwerpen;13;6;Open Vld;55;40;VERSTRAELEN;Magalie
11002;CG;Antwerpen;13;6;Open Vld;55;41;SCHRAUWEN;Aimé
11002;CG;Antwerpen;13;6;Open Vld;55;42;MICHIELS;Ellen
11002;CG;Antwerpen;13;6;Open Vld;55;43;AMPE;Michael
11002;CG;Antwerpen;13;6;Open Vld;55;44;DETAILLE;Sofie
11002;CG;Antwerpen;13;6;Open Vld;55;45;VANDEBROEK;Dorien
11002;CG;Antwerpen;13;6;Open Vld;55;46;RENDERS;Liza
11002;CG;Antwerpen;13;6;Open Vld;55;47;LORENT;Freddy
11002;CG;Antwerpen;13;6;Open Vld;55;48;DE BACKER;Patricia
11002;CG;Antwerpen;13;6;Open Vld;55;49;VAN DEN WYNGAERT;Geert
11002;CG;Antwerpen;13;6;Open Vld;55;50;THEUNS;Werner
11002;CG;Antwerpen;13;6;Open Vld;55;51;JANSSENS;Dries
11002;CG;Antwerpen;13;6;Open Vld;55;52;PARIJS DEL TORO;Dayana
11002;CG;Antwerpen;13;6;Open Vld;55;53;WUYTS;Christophe
11002;CG;Antwerpen;13;6;Open Vld;55;54;KINSBERGEN;Gerrie
11002;CG;Antwerpen;13;6;Open Vld;55;55;DUVAL;André
11002;CG;Antwerpen;13;7;PVDA;55;1;MERTENS;Peter
11002;CG;Antwerpen;13;7;PVDA;55;2;BRANDERS;Mie
11002;CG;Antwerpen;13;7;PVDA;55;3;CHEBAA AMIMOU;Mohamed
11002;CG;Antwerpen;13;7;PVDA;55;4;VANDECASTEELE;Lise
11002;CG;Antwerpen;13;7;PVDA;55;5;GÜMÜS;Özgür
11002;CG;Antwerpen;13;7;PVDA;55;6;D'HAESE;Jos
11002;CG;Antwerpen;13;7;PVDA;55;7;JOZAGHI;Encieh
11002;CG;Antwerpen;13;7;PVDA;55;8;VISSERS;Kristof
11002;CG;Antwerpen;13;7;PVDA;55;9;PEETERS;Nadine
11002;CG;Antwerpen;13;7;PVDA;55;10;DEVOGHT;Tom
11002;CG;Antwerpen;13;7;PVDA;55;11;FARAH BOUH;Kadra
11002;CG;Antwerpen;13;7;PVDA;55;12;VAN DAMME;Wouter
11002;CG;Antwerpen;13;7;PVDA;55;13;HEYLIGEN;Ivan
11002;CG;Antwerpen;13;7;PVDA;55;14;CHENNOUF;Khadija
11002;CG;Antwerpen;13;7;PVDA;55;15;MAYUKU;Benedict
11002;CG;Antwerpen;13;7;PVDA;55;16;SHAYLA;Sharmin
11002;CG;Antwerpen;13;7;PVDA;55;17;ZAHNOUN;Abdelkader
11002;CG;Antwerpen;13;7;PVDA;55;18;GOOSSENS;Astrid
11002;CG;Antwerpen;13;7;PVDA;55;19;VAN DEN HEUVEL;Joke
11002;CG;Antwerpen;13;7;PVDA;55;20;GÜMÜS;Céline
11002;CG;Antwerpen;13;7;PVDA;55;21;VAN DER LINDEN;Gerwin
11002;CG;Antwerpen;13;7;PVDA;55;22;YAMAN;Tülay
11002;CG;Antwerpen;13;7;PVDA;55;23;DE BELDER;Mara
11002;CG;Antwerpen;13;7;PVDA;55;24;EL MAIMOUNI;Inssaf
11002;CG;Antwerpen;13;7;PVDA;55;25;VAN PARYS;Nele
11002;CG;Antwerpen;13;7;PVDA;55;26;VAN DUPPEN;Ben
11002;CG;Antwerpen;13;7;PVDA;55;27;DELESPAUL;Anne
11002;CG;Antwerpen;13;7;PVDA;55;28;DEPREZ;Tanja
11002;CG;Antwerpen;13;7;PVDA;55;29;DUYM;Piet
11002;CG;Antwerpen;13;7;PVDA;55;30;ZJDANOV;Sergei
11002;CG;Antwerpen;13;7;PVDA;55;31;ANTHONISSEN;Els
11002;CG;Antwerpen;13;7;PVDA;55;32;S'JONGERS;Stef
11002;CG;Antwerpen;13;7;PVDA;55;33;MOENS;Lien
11002;CG;Antwerpen;13;7;PVDA;55;34;DAELEMANS;Dennis
11002;CG;Antwerpen;13;7;PVDA;55;35;VAN GIEL;Sonja
11002;CG;Antwerpen;13;7;PVDA;55;36;JOYE;Tim
11002;CG;Antwerpen;13;7;PVDA;55;37;SWINNEN;Leen
11002;CG;Antwerpen;13;7;PVDA;55;38;LEZY;Bert
11002;CG;Antwerpen;13;7;PVDA;55;39;BOUSSACOUQ;Said
11002;CG;Antwerpen;13;7;PVDA;55;40;YUSUFI;Mohammad
11002;CG;Antwerpen;13;7;PVDA;55;41;VAN DE WEYER;Luc
11002;CG;Antwerpen;13;7;PVDA;55;42;DARMACH;Farid
11002;CG;Antwerpen;13;7;PVDA;55;43;SIMONS;Liliane
11002;CG;Antwerpen;13;7;PVDA;55;44;VAN GORP;Joris
11002;CG;Antwerpen;13;7;PVDA;55;45;KOOCHEKI;Nahid
11002;CG;Antwerpen;13;7;PVDA;55;46;VELTMANS;Peter
11002;CG;Antwerpen;13;7;PVDA;55;47;VERBERCK;Kim
11002;CG;Antwerpen;13;7;PVDA;55;48;VAN ROMPAEY;Patsy
11002;CG;Antwerpen;13;7;PVDA;55;49;PESSEMIERS;Dahlia
11002;CG;Antwerpen;13;7;PVDA;55;50;FAES;Tristan
11002;CG;Antwerpen;13;7;PVDA;55;51;VAN DER MAAT;Mitta
11002;CG;Antwerpen;13;7;PVDA;55;52;TRIEST;Monika
11002;CG;Antwerpen;13;7;PVDA;55;53;ROTTIERS;Ben
11002;CG;Antwerpen;13;7;PVDA;55;54;MERCKX;Katrien
11002;CG;Antwerpen;13;7;PVDA;55;55;VAN DUPPEN;Dirk
11002;CG;Antwerpen;13;8;Be.One;10;1;AREKTOUTE;Karima
11002;CG;Antwerpen;13;8;Be.One;10;2;OZTURK;Ümüt
11002;CG;Antwerpen;13;8;Be.One;10;3;DE GRAEVE;Bettina
11002;CG;Antwerpen;13;8;Be.One;10;4;BOUJDAINE;Fatiha
11002;CG;Antwerpen;13;8;Be.One;10;5;DOGAN;Muhammet
11002;CG;Antwerpen;13;8;Be.One;10;6;YAMAN;Safinaz
11002;CG;Antwerpen;13;8;Be.One;10;7;KURT;Mesut
11002;CG;Antwerpen;13;8;Be.One;10;8;OURO-YONDOU;Abdoul-Djelil
11002;CG;Antwerpen;13;8;Be.One;10;9;GUEDDARI;Brahim
11002;CG;Antwerpen;13;8;Be.One;10;10;KIZILDAG;Manolya
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;1;VAN VOOREN;Joris
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;2;SPRUYT;Sonja
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;3;LIEBENS;Kevin
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;4;GOVERS;Arthur
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;5;JANSSENS;Tiny
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;6;VAN PETEGHEM;Ken
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;7;AL SAADI;Olja
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;8;COP;Christophe
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;9;SMIT;Genoveva
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;10;DEBUSSCHER;Jelle
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;11;MOERLOOS;Laura
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;12;VAN DER VELDE;David
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;13;GORTS;Asha
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;14;DECRU;Trui
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;15;DE VOEGT;Koen
11002;CG;Antwerpen;13;9;Paars: Piraten+Volt;16;16;SMIT;Michaëla
11002;CG;Antwerpen;13;10;D-SA;37;1;RAMACHI;Morad
11002;CG;Antwerpen;13;10;D-SA;37;2;SARIKAVAK;Meryem
11002;CG;Antwerpen;13;10;D-SA;37;3;ACER;Ali
11002;CG;Antwerpen;13;10;D-SA;37;4;ÇITAK;Yeliz
11002;CG;Antwerpen;13;10;D-SA;37;5;SABER;Arfan
11002;CG;Antwerpen;13;10;D-SA;37;6;TAIROU;Jasmina
11002;CG;Antwerpen;13;10;D-SA;37;7;SMITS;Joery
11002;CG;Antwerpen;13;10;D-SA;37;8;YARDIMSEVER;Selma
11002;CG;Antwerpen;13;10;D-SA;37;9;NANIKHEL;Shakerullah
11002;CG;Antwerpen;13;10;D-SA;37;10;TARAK;Hayriye
11002;CG;Antwerpen;13;10;D-SA;37;11;AKABI;Mohamed
11002;CG;Antwerpen;13;10;D-SA;37;12;AMDOUNI;Manel
11002;CG;Antwerpen;13;10;D-SA;37;13;ELHOSNI;Mohamed Amin
11002;CG;Antwerpen;13;10;D-SA;37;14;DACIC;Sabina
11002;CG;Antwerpen;13;10;D-SA;37;15;MUHAMMAD;Zeeshan Arif
11002;CG;Antwerpen;13;10;D-SA;37;16;ECH CHADILY;Fadma
11002;CG;Antwerpen;13;10;D-SA;37;17;GÜLSOY;Abdullah
11002;CG;Antwerpen;13;10;D-SA;37;18;AYDIN;Derya
11002;CG;Antwerpen;13;10;D-SA;37;19;SAYAR;Sezer
11002;CG;Antwerpen;13;10;D-SA;37;20;ZOUGGARHI;Leila
11002;CG;Antwerpen;13;10;D-SA;37;21;TAIF;Samir
11002;CG;Antwerpen;13;10;D-SA;37;22;AYA;Zahra
11002;CG;Antwerpen;13;10;D-SA;37;23;MALIK;Haroon Ahmed
11002;CG;Antwerpen;13;10;D-SA;37;24;PELCKMANS;Sarah
11002;CG;Antwerpen;13;10;D-SA;37;25;POKHREL;Kishan
11002;CG;Antwerpen;13;10;D-SA;37;26;DA?LIO?LU;Tu?çe
11002;CG;Antwerpen;13;10;D-SA;37;27;BEGOIS;Jordy
11002;CG;Antwerpen;13;10;D-SA;37;28;BOEREN;Tjeeda
11002;CG;Antwerpen;13;10;D-SA;37;29;SEFIANI;Mohammed
11002;CG;Antwerpen;13;10;D-SA;37;30;VAN HOEGAERDEN;Kathy
11002;CG;Antwerpen;13;10;D-SA;37;31;LAMBRECHTS;Stefan
11002;CG;Antwerpen;13;10;D-SA;37;32;KHALIL;Rabiah
11002;CG;Antwerpen;13;10;D-SA;37;33;STAFA;Amel
11002;CG;Antwerpen;13;10;D-SA;37;34;PEKER;Kübra
11002;CG;Antwerpen;13;10;D-SA;37;35;ÇAL;Mustafa
11002;CG;Antwerpen;13;10;D-SA;37;36;TARAK;Havva
11002;CG;Antwerpen;13;10;D-SA;37;37;ABOURIG;Rachid
11002;CG;Antwerpen;13;11;BDW;20;1;BEULLENS;Geert
11002;CG;Antwerpen;13;11;BDW;20;2;VAN DEN WOUWER;Hiske
11002;CG;Antwerpen;13;11;BDW;20;3;MOREAU;Manu
11002;CG;Antwerpen;13;11;BDW;20;4;VANTHILT;Marcel
11002;CG;Antwerpen;13;11;BDW;20;5;LANGMAN;Deborah
11002;CG;Antwerpen;13;11;BDW;20;6;CIELEN;Jorinde
11002;CG;Antwerpen;13;11;BDW;20;7;BOYDEN;Pieter
11002;CG;Antwerpen;13;11;BDW;20;8;ONZIA;Micha
11002;CG;Antwerpen;13;11;BDW;20;9;DE CARVALHO;Oriane
11002;CG;Antwerpen;13;11;BDW;20;10;WANDABWA;Hellen
11002;CG;Antwerpen;13;11;BDW;20;11;JANSSENS;Trijn
11002;CG;Antwerpen;13;11;BDW;20;12;BAEKEN;Vitalski
11002;CG;Antwerpen;13;11;BDW;20;13;VAN POELE;Jakob
11002;CG;Antwerpen;13;11;BDW;20;14;VANREUSEL;Saskia
11002;CG;Antwerpen;13;11;BDW;20;15;STAES;Jef
11002;CG;Antwerpen;13;11;BDW;20;16;ANDRÉKA;Kris
11002;CG;Antwerpen;13;11;BDW;20;17;VERLACKT;Mieke Moeke
11002;CG;Antwerpen;13;11;BDW;20;18;HUFKENS;Bart
11002;CG;Antwerpen;13;11;BDW;20;19;VAN DEN AUWELANT;Eefje
11002;CG;Antwerpen;13;11;BDW;20;20;FRATEUR;Manoe
11002;CG;Antwerpen;13;12;Burgerlijst;19;1;SCHELFHOUT;Leen
11002;CG;Antwerpen;13;12;Burgerlijst;19;2;SIMANJUNTAK;Riynto
11002;CG;Antwerpen;13;12;Burgerlijst;19;3;BELLINKX;Vincent
11002;CG;Antwerpen;13;12;Burgerlijst;19;4;SIEPRATH;Kristel
11002;CG;Antwerpen;13;12;Burgerlijst;19;5;PATYN;Christophe
11002;CG;Antwerpen;13;12;Burgerlijst;19;6;CLAESSENS;Elsje
11002;CG;Antwerpen;13;12;Burgerlijst;19;7;SCHUCKINK KOOL;Coen
11002;CG;Antwerpen;13;12;Burgerlijst;19;8;SCHUCKINK KOOL;Johan
11002;CG;Antwerpen;13;12;Burgerlijst;19;9;SIMANJUNTAK;Yanti
11002;CG;Antwerpen;13;12;Burgerlijst;19;10;DE BRUYN;Benjamin
11002;CG;Antwerpen;13;12;Burgerlijst;19;11;HARZÉ;Dirk
11002;CG;Antwerpen;13;12;Burgerlijst;19;12;KRAS;Hadewig
11002;CG;Antwerpen;13;12;Burgerlijst;19;13;LANDUYT;Charlotte
11002;CG;Antwerpen;13;12;Burgerlijst;19;14;VAN DEN POEL;Tine
11002;CG;Antwerpen;13;12;Burgerlijst;19;15;VAN DE VLIET;Jeanne-Marie
11002;CG;Antwerpen;13;12;Burgerlijst;19;16;SALESEVIC;Mirzet
11002;CG;Antwerpen;13;12;Burgerlijst;19;17;BIJVOET;Kato
11002;CG;Antwerpen;13;12;Burgerlijst;19;18;SCHELFAUT;Sebastiaan
11002;CG;Antwerpen;13;12;Burgerlijst;19;19;VAN GOGH;Rafaël
11002;CG;Antwerpen;13;13;USE;1;1;LIPPENS;Jan
11004;CG;Boechout;6;2;N-VA;23;1;SNYDERS;Sven
11004;CG;Boechout;6;2;N-VA;23;2;NAENEN;Christel
11004;CG;Boechout;6;2;N-VA;23;3;VERON;Annelies
11004;CG;Boechout;6;2;N-VA;23;4;VAN HOOF;Peter
11004;CG;Boechout;6;2;N-VA;23;5;PHILIBERT;Erik
11004;CG;Boechout;6;2;N-VA;23;6;VAN BRUSSEL;Greet
11004;CG;Boechout;6;2;N-VA;23;7;EVRARD;Jonas
11004;CG;Boechout;6;2;N-VA;23;8;STESSENS;Veerle
11004;CG;Boechout;6;2;N-VA;23;9;VAN DYCK;Cédric
11004;CG;Boechout;6;2;N-VA;23;10;VERBEECK;Ilse
11004;CG;Boechout;6;2;N-VA;23;11;TIJSSEN;Alice
11004;CG;Boechout;6;2;N-VA;23;12;VAN EYNDE;Marie-Lou
11004;CG;Boechout;6;2;N-VA;23;13;VAN HERBRUGGEN;Thomas
11004;CG;Boechout;6;2;N-VA;23;14;BERREVOETS;Shania
11004;CG;Boechout;6;2;N-VA;23;15;JANSEN;Maxim
11004;CG;Boechout;6;2;N-VA;23;16;BELLES;Hilde
11004;CG;Boechout;6;2;N-VA;23;17;VERREPT;Luc
11004;CG;Boechout;6;2;N-VA;23;18;PEETERS;Lieve
11004;CG;Boechout;6;2;N-VA;23;19;VISKER;Johan
11004;CG;Boechout;6;2;N-VA;23;20;SOENEN;Gilberte
11004;CG;Boechout;6;2;N-VA;23;21;CORNELISSEN;Tony
11004;CG;Boechout;6;2;N-VA;23;22;MEYSMAN;Hilde
11004;CG;Boechout;6;2;N-VA;23;23;VAN RUMST;Noël
11004;CG;Boechout;6;3;CD&V;17;1;CROLLET;Dirk
11004;CG;Boechout;6;3;CD&V;17;2;VAN OSTAEYEN;Natascha
11004;CG;Boechout;6;3;CD&V;17;3;VAN GENECHTEN;Willy
11004;CG;Boechout;6;3;CD&V;17;4;KEERSEBILCK;Annabelle
11004;CG;Boechout;6;3;CD&V;17;5;LIPPENS;Robrecht
11004;CG;Boechout;6;3;CD&V;17;6;VERREET;Paula
11004;CG;Boechout;6;3;CD&V;17;7;VAN DEN BERGH;Jef
11004;CG;Boechout;6;3;CD&V;17;8;POELS;Nina
11004;CG;Boechout;6;3;CD&V;17;9;CROLLET;Kobe
11004;CG;Boechout;6;3;CD&V;17;10;VAN BEEK;Maryse
11004;CG;Boechout;6;3;CD&V;17;11;VAN LAER;Marc
11004;CG;Boechout;6;3;CD&V;17;12;WILLEMEN;Jeanine
11004;CG;Boechout;6;3;CD&V;17;13;VANPARYS;Philip
11004;CG;Boechout;6;3;CD&V;17;14;DE COSTER;Ilona
11004;CG;Boechout;6;3;CD&V;17;15;VAN ACHTEREN;Monique
11004;CG;Boechout;6;3;CD&V;17;16;BEN CHARKI;Sam
11004;CG;Boechout;6;3;CD&V;17;17;TRUYENS;Jeroen
11004;CG;Boechout;6;4;Groen-Gangmaker;23;1;RENDERS;Mik
11004;CG;Boechout;6;4;Groen-Gangmaker;23;2;SWAEGERS;Kris
11004;CG;Boechout;6;4;Groen-Gangmaker;23;3;DERKINDEREN;Joost
11004;CG;Boechout;6;4;Groen-Gangmaker;23;4;HEREMANS;Els 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;5;RUTGES;Michiel
11004;CG;Boechout;6;4;Groen-Gangmaker;23;6;LESAGE;Marian 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;7;GRILLET;Danny
11004;CG;Boechout;6;4;Groen-Gangmaker;23;8;VAN HERCK;Katelijne 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;9;DE VRIES;Rogier
11004;CG;Boechout;6;4;Groen-Gangmaker;23;10;PELCKMANS;Dorien 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;11;CODDÉ;Hanno
11004;CG;Boechout;6;4;Groen-Gangmaker;23;12;VAN WOENSEL KOOY;Janne
11004;CG;Boechout;6;4;Groen-Gangmaker;23;13;WILLEMS;Werner 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;14;DE BRABANDERE;Hilde 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;15;BOSSELAERS;Jan 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;16;VERCKENS;Mia
11004;CG;Boechout;6;4;Groen-Gangmaker;23;17;BOUCKAERT;Walter 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;18;HANSSEN;Bea
11004;CG;Boechout;6;4;Groen-Gangmaker;23;19;KAUWENBERGHS;Marleen 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;20;WILLEMSEN;Linda 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;21;VERHAERT;Jan 
11004;CG;Boechout;6;4;Groen-Gangmaker;23;22;CLAESSENS;Greet
11004;CG;Boechout;6;4;Groen-Gangmaker;23;23;VAN BREMPT;Herman 
11004;CG;Boechout;6;5;VLAAMS BELANG;7;1;LIEKENS;Wally
11004;CG;Boechout;6;5;VLAAMS BELANG;7;2;VAN WALLE;Nele
11004;CG;Boechout;6;5;VLAAMS BELANG;7;3;COLDERS;Jan
11004;CG;Boechout;6;5;VLAAMS BELANG;7;4;VANDENBRANDE;Inez
11004;CG;Boechout;6;5;VLAAMS BELANG;7;5;VAN DE SANDE;Jean
11004;CG;Boechout;6;5;VLAAMS BELANG;7;6;DERUYVER;Godelieve
11004;CG;Boechout;6;5;VLAAMS BELANG;7;7;SCHROYENS;Mariette
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;1;T'SIJEN;Koen
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;2;AUGUSTINUS;Els
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;3;BERTELS;Stine
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;4;GOYVAERTS;Rudi
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;5;VERSTAPPEN;Philip
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;6;VAN HOOF;Johan
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;7;DOLFEYN;Marleen
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;8;DOMS;Bruno
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;9;VANHEES;Nancy
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;10;RYMEN;Heleen
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;11;VANSTRAELEN;Lotte
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;12;VANOYSTAEYEN;Tim
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;13;VOETS;Stef
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;14;VAN WEERT;Annie
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;15;MEEUS;Jef
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;16;MARQUES DA SILVA;Ferre
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;17;SEBRECHTS;Katelijn
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;18;GURNY;Joris
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;19;GEERINCK;Lieve
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;20;OFFECIERS;Jo
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;21;VAN DER VELDE;Jenny
11004;CG;Boechout;6;7;PRO Boechout&Vremde;23;22;ANCIAUX;Bart
